Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2579.0,OUT046
DRG01,1353.0,OUT017
FDP52,3748.0,OUT013
FDU58,3118.0,OUT017
FDL02,1660.0,OUT045
FDG28,3952.0,OUT013
FDA19,2212.0,OUT035
FDW46,2587.0,OUT027
NCD43,1749.0,OUT049
DRG39,890.0,OUT013
NCF55,699.0,OUT049
FDJ07,1913.0,OUT046
FDE08,2391.0,OUT046
FDP56,-1059.0,OUT019
FDT45,826.0,OUT045
FDF17,2814.0,OUT018
FDX44,1425.0,OUT046
FDM28,4313.0,OUT027
FDI36,3289.0,OUT049
FDS07,1788.0,OUT045
FDD36,1828.0,OUT045
FDW11,1001.0,OUT046
FDN40,2575.0,OUT049
NCQ18,1637.0,OUT049
NCQ54,2740.0,OUT017
NCS42,1378.0,OUT045
DRH39,-678.0,OUT010
FDC09,3179.0,OUT027
FDT08,494.0,OUT010
FDC08,3742.0,OUT035
FDT20,743.0,OUT017
FDS35,1188.0,OUT035
FDX58,2617.0,OUT018
FDW58,1725.0,OUT046
DRD27,1601.0,OUT046
FDH32,-331.0,OUT019
FDS26,4280.0,OUT035
FDQ31,1455.0,OUT046
FDP11,3187.0,OUT018
FDD58,1701.0,OUT017
FDM33,3386.0,OUT045
FDZ16,3227.0,OUT049
NCS29,2220.0,OUT010
NCM18,-949.0,OUT019
FDP11,3569.0,OUT049
NCC42,2332.0,OUT017
DRM23,2718.0,OUT046
NCN55,5217.0,OUT027
FDK46,4120.0,OUT013
FDR01,3193.0,OUT046
NCA05,2312.0,OUT045
NCP43,2906.0,OUT017
FDR12,840.0,OUT010
FDQ01,4108.0,OUT013
FDM13,2099.0,OUT046
FDQ19,3998.0,OUT017
FDK56,1059.0,OUT019
NCX06,966.0,OUT010
FDO56,3405.0,OUT027
FDU45,1782.0,OUT045
FDI16,-967.0,OUT019
FDL32,1845.0,OUT046
FDA07,2023.0,OUT046
FDA14,2284.0,OUT045
FDV46,3711.0,OUT027
NCO07,3493.0,OUT035
NCP41,1681.0,OUT046
FDY60,2054.0,OUT018
FDN38,4092.0,OUT017
FDO15,1273.0,OUT046
FDT60,1988.0,OUT013
FDA55,3732.0,OUT035
FDE02,-404.0,OUT010
DRJ39,3587.0,OUT049
FDV34,1412.0,OUT035
FDS20,4389.0,OUT027
FDF02,3105.0,OUT027
FDW40,2422.0,OUT017
NCB43,2935.0,OUT046
FDR58,1584.0,OUT017
DRJ59,823.0,OUT035
NCD30,1686.0,OUT017
FDE14,1734.0,OUT017
FDC28,1476.0,OUT018
FDU16,1148.0,OUT018
NCD19,1084.0,OUT035
FDU21,649.0,OUT046
FDV59,4907.0,OUT027
FDU03,2862.0,OUT045
FDC33,1240.0,OUT010
NCR42,720.0,OUT035
DRH59,1361.0,OUT035
NCM31,2388.0,OUT035
FDS50,3664.0,OUT035
FDP39,867.0,OUT046
FDQ55,1968.0,OUT013
FDV36,121.0,OUT019
FDI05,2735.0,OUT027
FDS45,3227.0,OUT027
FDA39,618.0,OUT045
FDC37,-168.0,OUT010
FDJ60,4145.0,OUT027
DRQ35,1953.0,OUT046
NCJ06,1897.0,OUT046
NCY42,2007.0,OUT018
DRM37,3195.0,OUT049
FDR14,764.0,OUT045
FDE51,873.0,OUT049
FDT33,2814.0,OUT017
FDR08,1860.0,OUT013
FDE36,730.0,OUT010
FDL22,-423.0,OUT019
FDR44,2188.0,OUT013
FDI56,-465.0,OUT019
FDE47,120.0,OUT010
FDV27,-426.0,OUT010
FDV10,859.0,OUT049
FDC40,1254.0,OUT045
NCX41,3364.0,OUT013
NCQ38,3131.0,OUT027
FDV12,3123.0,OUT027
FDE52,1595.0,OUT017
FDG20,4293.0,OUT027
FDV16,2091.0,OUT027
FDI32,1921.0,OUT017
FDJ32,1127.0,OUT049
FDN39,2493.0,OUT018
FDY34,2813.0,OUT017
FDC14,890.0,OUT035
FDA55,3698.0,OUT017
FDZ50,1012.0,OUT010
DRG13,2719.0,OUT049
FDP01,2520.0,OUT013
NCG54,2817.0,OUT017
FDM13,2042.0,OUT045
NCO18,4271.0,OUT027
NCW41,2520.0,OUT013
FDM52,3833.0,OUT027
NCF55,728.0,OUT035
FDT09,2159.0,OUT046
NCM19,1911.0,OUT035
FDW12,2115.0,OUT018
FDP15,2171.0,OUT019
FDK36,758.0,OUT045
FDZ25,2936.0,OUT035
NCW06,3151.0,OUT049
FDW60,2891.0,OUT046
DRC49,2334.0,OUT013
NCT17,3130.0,OUT035
NCN06,2296.0,OUT018
FDC45,2740.0,OUT013
DRJ47,813.0,OUT019
NCF06,3990.0,OUT045
FDE21,-16.0,OUT010
DRG27,706.0,OUT013
FDW40,2397.0,OUT049
NCO53,2895.0,OUT046
FDE23,917.0,OUT049
FDQ16,1753.0,OUT046
FDS26,4024.0,OUT045
FDZ13,-1092.0,OUT010
FDS14,2603.0,OUT049
FDC10,1872.0,OUT045
FDY16,3081.0,OUT049
FDJ20,2184.0,OUT035
FDV43,858.0,OUT035
FDZ32,3219.0,OUT027
FDR23,2777.0,OUT046
FDN24,1008.0,OUT035
FDE34,4359.0,OUT027
FDU31,3532.0,OUT013
FDW33,1437.0,OUT018
FDU26,1925.0,OUT046
FDE20,4217.0,OUT027
NCW05,1799.0,OUT035
FDB22,2133.0,OUT018
FDO56,1907.0,OUT046
FDA19,3543.0,OUT027
DRI39,833.0,OUT045
FDH52,760.0,OUT018
FDZ50,3084.0,OUT035
NCN42,2484.0,OUT035
FDB53,2392.0,OUT013
DRG11,1841.0,OUT017
DRK11,3833.0,OUT027
FDQ60,2090.0,OUT017
FDT36,692.0,OUT017
DRG25,2660.0,OUT018
DRJ23,3017.0,OUT046
FDG05,2714.0,OUT035
NCK06,1644.0,OUT018
FDU52,2569.0,OUT017
FDW07,1169.0,OUT018
NCM17,652.0,OUT045
FDA22,2614.0,OUT045
NCA41,2781.0,OUT018
FDF38,902.0,OUT035
FDH52,1071.0,OUT046
FDY58,1687.0,OUT019
FDZ16,3050.0,OUT045
NCM18,1080.0,OUT017
FDA22,2373.0,OUT018
NCJ43,2930.0,OUT035
FDI34,5139.0,OUT027
FDG56,1047.0,OUT046
FDS34,1901.0,OUT046
DRC01,1017.0,OUT035
FDQ04,808.0,OUT035
FDK04,1110.0,OUT035
FDT51,1921.0,OUT049
FDV26,3260.0,OUT017
FDS04,2387.0,OUT049
FDW43,3378.0,OUT018
FDQ28,586.0,OUT010
NCK06,2026.0,OUT017
FDS23,1781.0,OUT018
FDZ36,1129.0,OUT019
FDE56,763.0,OUT018
FDW10,4243.0,OUT027
NCN14,2842.0,OUT045
NCQ18,1470.0,OUT045
FDW08,1804.0,OUT017
FDU43,3930.0,OUT035
FDR33,-168.0,OUT010
FDM24,536.0,OUT010
NCZ05,1628.0,OUT046
NCV41,1927.0,OUT035
FDV11,2528.0,OUT018
NCY05,746.0,OUT035
FDV44,2763.0,OUT018
FDW32,1503.0,OUT049
NCU18,3707.0,OUT027
NCC43,4081.0,OUT035
FDW19,1864.0,OUT013
FDN31,3178.0,OUT035
FDI48,824.0,OUT045
FDS24,1598.0,OUT017
FDF46,1951.0,OUT049
DRG23,2507.0,OUT017
FDG14,2174.0,OUT018
NCY30,2931.0,OUT049
FDO28,1679.0,OUT018
DRD24,2403.0,OUT035
FDI33,1573.0,OUT049
FDN32,2965.0,OUT046
FDR16,3338.0,OUT045
FDF26,2493.0,OUT046
NCN29,542.0,OUT018
FDE20,2670.0,OUT045
FDA46,3039.0,OUT046
FDU28,2950.0,OUT045
FDQ48,1598.0,OUT045
FDV36,2100.0,OUT013
FDR14,565.0,OUT018
FDP23,3538.0,OUT017
FDP56,892.0,OUT013
FDK48,-632.0,OUT010
FDR48,2423.0,OUT046
NCY29,1015.0,OUT049
FDM22,655.0,OUT018
DRJ01,2594.0,OUT013
FDZ43,3836.0,OUT045
FDV03,2604.0,OUT035
FDX11,4379.0,OUT027
NCA41,4515.0,OUT027
FDE38,2760.0,OUT017
FDI27,537.0,OUT018
FDN32,2964.0,OUT013
NCN43,2032.0,OUT017
FDB47,4739.0,OUT027
FDV03,2577.0,OUT017
NCN30,1496.0,OUT045
NCV54,2.0,OUT010
FDV07,1844.0,OUT013
FDP07,3253.0,OUT049
FDK48,942.0,OUT018
FDM15,575.0,OUT019
FDY19,3351.0,OUT027
FDK46,4107.0,OUT046
FDY11,1070.0,OUT045
FDH09,877.0,OUT046
FDO08,4137.0,OUT027
FDU14,4004.0,OUT013
FDD22,3265.0,OUT027
FDM27,2631.0,OUT017
FDL02,3201.0,OUT027
NCA17,2477.0,OUT035
FDE38,733.0,OUT019
NCG07,3067.0,OUT049
DRC27,3918.0,OUT013
FDA27,4228.0,OUT035
FDW40,2232.0,OUT045
DRI11,1874.0,OUT013
FDN50,1589.0,OUT046
FDR12,2765.0,OUT046
FDT34,3121.0,OUT027
FDW11,1158.0,OUT035
NCO30,4357.0,OUT027
FDZ34,3193.0,OUT017
FDU45,1958.0,OUT017
NCD42,768.0,OUT035
FDX25,2834.0,OUT045
NCR29,905.0,OUT046
FDX43,737.0,OUT019
FDB04,-476.0,OUT010
FDR49,2227.0,OUT027
FDS39,1989.0,OUT018
FDW58,1654.0,OUT045
FDG22,-1201.0,OUT019
FDG31,1141.0,OUT017
NCV53,5239.0,OUT027
DRJ37,2527.0,OUT035
FDV07,1952.0,OUT035
FDW52,2413.0,OUT018
FDT15,2902.0,OUT045
FDD02,1647.0,OUT018
FDM16,1400.0,OUT035
NCE55,2761.0,OUT046
FDB57,3283.0,OUT018
FDQ04,760.0,OUT013
FDQ47,-1315.0,OUT019
FDY14,2257.0,OUT019
DRK37,3105.0,OUT017
FDO25,3406.0,OUT017
FDL57,4143.0,OUT046
NCK29,1680.0,OUT018
FDK46,5579.0,OUT027
NCB43,1004.0,OUT010
DRE01,5229.0,OUT027
FDC46,2644.0,OUT018
FDQ23,1618.0,OUT045
FDX38,979.0,OUT049
FDG60,3453.0,OUT018
FDW55,4077.0,OUT017
FDP39,864.0,OUT013
FDB20,1000.0,OUT018
FDV21,2090.0,OUT017
FDZ02,1644.0,OUT013
FDP19,3513.0,OUT027
FDA38,3972.0,OUT035
FDH22,1946.0,OUT045
DRM11,4043.0,OUT045
FDO12,4559.0,OUT027
FDT14,2051.0,OUT049
FDW34,1942.0,OUT010
FDG04,4457.0,OUT027
FDW59,1116.0,OUT018
FDR33,1477.0,OUT018
FDP32,2096.0,OUT013
FDL13,5175.0,OUT027
FDD22,1852.0,OUT013
FDV40,2651.0,OUT027
NCD55,683.0,OUT046
FDQ20,-1198.0,OUT010
FDD28,910.0,OUT045
FDC39,3244.0,OUT045
NCR17,1971.0,OUT049
DRO35,1576.0,OUT018
FDF40,4093.0,OUT049
FDR31,2067.0,OUT018
NCQ41,3188.0,OUT017
FDP38,837.0,OUT046
NCU54,4737.0,OUT027
FDG22,367.0,OUT018
DRK59,3738.0,OUT013
FDC37,1713.0,OUT046
NCO42,2348.0,OUT013
NCT42,2477.0,OUT017
FDX27,1696.0,OUT035
FDV40,961.0,OUT018
FDT45,2373.0,OUT027
FDS47,-483.0,OUT019
FDR45,3920.0,OUT035
FDB03,3728.0,OUT045
FDO49,1068.0,OUT035
FDU60,4169.0,OUT027
FDB26,640.0,OUT018
FDB46,3522.0,OUT017
FDQ37,1183.0,OUT019
FDN03,4094.0,OUT017
NCX30,3846.0,OUT045
FDK32,613.0,OUT019
DRM47,3070.0,OUT013
NCO02,1078.0,OUT046
FDP04,1104.0,OUT013
NCO43,1711.0,OUT049
FDD59,1412.0,OUT013
FDQ10,2836.0,OUT017
FDW45,2510.0,OUT035
NCK30,4107.0,OUT049
FDU31,3170.0,OUT018
NCQ17,519.0,OUT019
FDN01,2898.0,OUT017
FDZ19,2873.0,OUT049
DRG37,2577.0,OUT017
FDE32,586.0,OUT045
FDO34,2779.0,OUT049
FDM04,-1041.0,OUT019
FDZ25,2881.0,OUT049
FDU08,1715.0,OUT049
NCW30,4000.0,OUT045
NCM18,1004.0,OUT013
FDS22,912.0,OUT035
NCH18,3942.0,OUT017
FDC23,2888.0,OUT013
FDY46,3004.0,OUT013
NCU06,3597.0,OUT046
FDX57,1570.0,OUT045
FDX36,5033.0,OUT027
FDL16,682.0,OUT045
FDT16,2260.0,OUT010
FDN16,1413.0,OUT018
FDC03,3149.0,OUT046
DRF60,3806.0,OUT013
FDS27,4609.0,OUT027
FDP33,2104.0,OUT010
FDJ36,1369.0,OUT018
NCR42,568.0,OUT013
FDV14,1504.0,OUT017
NCP42,3219.0,OUT035
FDB50,2719.0,OUT027
NCC30,4247.0,OUT027
FDA23,1356.0,OUT018
FDW16,1618.0,OUT017
FDQ52,1976.0,OUT010
FDB58,2441.0,OUT049
NCP29,1129.0,OUT049
NCM05,4064.0,OUT045
FDO25,3360.0,OUT013
NCM54,2026.0,OUT046
NCL54,2727.0,OUT046
FDL39,996.0,OUT010
FDF53,2623.0,OUT018
NCQ42,2169.0,OUT035
FDF58,1088.0,OUT013
FDZ04,1196.0,OUT035
FDE26,369.0,OUT019
FDS60,2958.0,OUT017
FDV58,3226.0,OUT017
FDM04,846.0,OUT045
FDE08,2476.0,OUT035
NCB43,3039.0,OUT049
FDU11,0.0,OUT010
FDF22,1463.0,OUT019
FDE24,2280.0,OUT013
DRJ49,2106.0,OUT046
NCQ53,3854.0,OUT035
NCL41,620.0,OUT013
FDR22,1872.0,OUT013
FDH04,1680.0,OUT035
DRH15,641.0,OUT045
FDY40,963.0,OUT049
NCI17,1683.0,OUT035
NCC18,2744.0,OUT013
FDY28,4857.0,OUT027
FDB45,3143.0,OUT027
NCL30,1730.0,OUT018
FDM10,3470.0,OUT017
FDH22,3493.0,OUT027
NCZ53,3094.0,OUT017
NCI18,3544.0,OUT013
FDH14,3769.0,OUT027
FDR36,2221.0,OUT027
FDW01,2348.0,OUT045
FDK02,3369.0,OUT027
FDJ02,2116.0,OUT018
FDU55,4156.0,OUT013
NCV18,2793.0,OUT027
FDH14,1975.0,OUT018
FDZ37,1434.0,OUT045
FDX49,3815.0,OUT049
NCD43,1667.0,OUT046
FDZ07,1092.0,OUT013
FDK43,2172.0,OUT035
FDR32,3396.0,OUT018
FDT39,2504.0,OUT013
NCV54,2008.0,OUT017
FDF38,481.0,OUT018
FDV60,3161.0,OUT046
FDH44,3831.0,OUT027
FDS21,1057.0,OUT046
NCL41,516.0,OUT045
FDM46,1592.0,OUT017
FDU27,786.0,OUT045
NCJ54,3763.0,OUT017
DRG51,2354.0,OUT018
NCA29,803.0,OUT019
FDR47,3014.0,OUT045
NCL19,3711.0,OUT027
DRG01,1339.0,OUT049
FDG10,1009.0,OUT046
NCV05,2507.0,OUT049
NCH18,1929.0,OUT019
FDV14,1126.0,OUT018
DRJ23,3155.0,OUT035
DRJ11,2965.0,OUT046
FDZ03,3095.0,OUT017
FDI27,-1084.0,OUT010
FDJ14,1109.0,OUT018
FDU32,2058.0,OUT017
FDD47,4199.0,OUT027
DRF36,3153.0,OUT035
FDM21,4077.0,OUT046
FDV10,497.0,OUT018
FDH60,2862.0,OUT018
FDX47,618.0,OUT010
FDT19,891.0,OUT019
FDO11,3936.0,OUT045
FDH24,3979.0,OUT027
FDL02,1483.0,OUT018
FDB02,2953.0,OUT049
FDA43,3095.0,OUT046
FDG52,714.0,OUT045
DRC12,3034.0,OUT013
FDY37,2037.0,OUT018
NCU18,2157.0,OUT045
FDU09,1112.0,OUT035
DRJ25,2243.0,OUT027
DRE12,1533.0,OUT018
DRL47,2101.0,OUT017
DRK01,1532.0,OUT046
FDC22,1155.0,OUT019
FDG44,924.0,OUT013
FDW04,2286.0,OUT035
FDK09,3695.0,OUT049
NCN43,2082.0,OUT035
FDG04,3089.0,OUT049
FDH32,-398.0,OUT010
DRI47,2413.0,OUT017
DRE15,1266.0,OUT013
FDY11,1308.0,OUT035
FDO60,867.0,OUT049
FDQ20,423.0,OUT018
FDO57,4009.0,OUT027
FDT14,35.0,OUT019
FDA57,799.0,OUT049
DRN35,695.0,OUT017
FDJ03,881.0,OUT046
FDX28,1744.0,OUT017
DRE25,1387.0,OUT045
FDR09,4099.0,OUT046
FDB23,3778.0,OUT035
FDO08,2582.0,OUT045
FDQ23,1739.0,OUT049
FDW04,2180.0,OUT013
DRK13,1178.0,OUT010
NCL17,3689.0,OUT027
FDY21,3216.0,OUT035
FDJ38,4509.0,OUT027
FDA37,175.0,OUT019
FDV43,780.0,OUT013
FDL36,1477.0,OUT046
FDD53,630.0,OUT045
FDZ19,872.0,OUT010
FDV21,1922.0,OUT045
NCL54,2447.0,OUT018
DRI47,3749.0,OUT027
DRG03,2567.0,OUT049
FDG21,2456.0,OUT013
FDW03,1451.0,OUT018
NCI55,1931.0,OUT046
DRC36,929.0,OUT019
FDH22,2145.0,OUT017
FDV20,2022.0,OUT045
NCU41,4489.0,OUT027
FDN46,3169.0,OUT027
FDK50,2522.0,OUT045
NCA05,3799.0,OUT027
DRH01,2450.0,OUT018
FDT08,2105.0,OUT018
FDM08,3317.0,OUT018
FDZ07,1184.0,OUT035
FDS22,921.0,OUT017
FDV35,3935.0,OUT027
FDI28,-632.0,OUT010
FDW58,3211.0,OUT027
FDT52,3846.0,OUT045
FDY34,2665.0,OUT046
FDR10,2569.0,OUT046
FDK57,2044.0,OUT017
FDR02,3221.0,OUT027
FDX49,3735.0,OUT046
FDQ20,693.0,OUT046
DRK23,3889.0,OUT045
NCW06,3020.0,OUT046
FDR31,2475.0,OUT017
NCE43,2680.0,OUT013
DRO59,2689.0,OUT027
FDN09,3979.0,OUT049
FDR11,2587.0,OUT046
FDO57,2600.0,OUT013
NCX18,3212.0,OUT017
FDB05,3642.0,OUT018
FDQ08,763.0,OUT018
NCG43,1641.0,OUT035
FDJ56,1648.0,OUT013
FDA13,-1312.0,OUT010
FDO56,2009.0,OUT017
FDB37,3575.0,OUT018
FDZ02,1327.0,OUT018
FDQ24,3951.0,OUT046
FDM16,1300.0,OUT013
FDU35,1723.0,OUT049
FDT35,2882.0,OUT035
NCX30,3999.0,OUT049
FDG04,3084.0,OUT017
FDI12,1580.0,OUT035
FDE35,1190.0,OUT035
NCP14,3123.0,OUT027
NCY53,1680.0,OUT045
FDP49,1063.0,OUT017
FDQ04,812.0,OUT017
FDM39,2980.0,OUT035
FDO58,701.0,OUT019
FDC56,2000.0,OUT017
NCQ54,2653.0,OUT046
FDV10,2229.0,OUT027
NCK17,669.0,OUT046
NCF55,2067.0,OUT027
FDV33,4192.0,OUT013
NCH29,-345.0,OUT019
FDA37,3509.0,OUT027
FDH46,1409.0,OUT018
FDS25,1938.0,OUT035
FDH04,2959.0,OUT027
FDX52,3081.0,OUT046
NCD42,726.0,OUT017
FDW47,2054.0,OUT017
FDL25,2991.0,OUT027
NCJ06,-10.0,OUT010
FDY09,2808.0,OUT013
FDS40,653.0,OUT046
FDH41,3502.0,OUT017
FDG38,1572.0,OUT035
FDU03,4369.0,OUT027
FDV20,2093.0,OUT046
DRB13,2997.0,OUT045
NCQ30,1936.0,OUT013
NCH06,3876.0,OUT013
FDU50,1577.0,OUT018
NCO42,407.0,OUT019
FDW09,1072.0,OUT018
FDH04,1552.0,OUT013
FDC21,1704.0,OUT045
FDL21,843.0,OUT049
FDM46,-448.0,OUT010
FDT22,-919.0,OUT019
FDB28,3278.0,OUT035
FDI12,1191.0,OUT018
FDA28,1998.0,OUT045
FDF59,2084.0,OUT013
FDM45,3457.0,OUT027
FDQ56,1441.0,OUT017
FDR46,2417.0,OUT049
FDT01,3420.0,OUT013
FDD16,2681.0,OUT027
NCU30,664.0,OUT010
FDM40,352.0,OUT010
FDI56,1636.0,OUT035
NCS30,2048.0,OUT013
FDU08,1710.0,OUT017
FDX51,4601.0,OUT027
FDA43,3042.0,OUT045
FDX59,-1330.0,OUT010
FDC37,1430.0,OUT018
FDP58,3488.0,OUT013
NCY42,2396.0,OUT035
FDF21,2780.0,OUT018
FDU10,2159.0,OUT027
DRL47,1714.0,OUT018
FDA58,3473.0,OUT018
FDJ22,3161.0,OUT049
FDK50,2569.0,OUT046
FDO38,1412.0,OUT035
DRF60,3931.0,OUT035
NCZ42,1843.0,OUT019
FDD35,2035.0,OUT049
FDL25,1460.0,OUT045
FDJ16,976.0,OUT013
DRK59,3811.0,OUT049
FDI50,3709.0,OUT046
NCB19,1306.0,OUT045
DRI37,1103.0,OUT035
FDA14,3823.0,OUT027
FDC08,3361.0,OUT018
FDS45,1729.0,OUT046
FDI21,1189.0,OUT049
DRJ47,2895.0,OUT035
DRE37,4435.0,OUT027
FDT55,2291.0,OUT018
NCG42,3507.0,OUT027
FDA31,2813.0,OUT049
NCW42,3488.0,OUT046
FDF50,3214.0,OUT017
FDK56,3067.0,OUT049
FDX10,808.0,OUT035
NCK07,4035.0,OUT027
FDZ49,3637.0,OUT017
FDR33,1788.0,OUT013
FDO44,1503.0,OUT018
FDA20,2965.0,OUT046
NCL30,1955.0,OUT045
FDI05,-665.0,OUT019
FDQ12,3333.0,OUT018
FDH47,1680.0,OUT017
FDH34,2675.0,OUT018
FDF29,2155.0,OUT046
FDG40,312.0,OUT018
NCE18,4032.0,OUT017
FDP21,1134.0,OUT010
FDY50,1472.0,OUT013
FDB36,2225.0,OUT049
NCZ29,2109.0,OUT049
FDU20,1676.0,OUT018
FDO56,1968.0,OUT013
FDW31,3289.0,OUT049
DRH59,1250.0,OUT013
NCB30,3205.0,OUT017
FDK43,3511.0,OUT027
FDW43,3606.0,OUT045
NCL19,2343.0,OUT017
FDJ27,1653.0,OUT046
FDC45,2691.0,OUT046
FDY40,1044.0,OUT035
NCM41,1612.0,OUT035
NCK18,735.0,OUT019
FDP37,2157.0,OUT049
FDA27,5549.0,OUT027
NCX30,4036.0,OUT035
FDR09,4148.0,OUT017
FDG08,4227.0,OUT027
NCU30,2652.0,OUT013
FDB16,1533.0,OUT017
FDM16,1356.0,OUT017
FDC48,1372.0,OUT013
NCF18,2972.0,OUT046
FDU46,1183.0,OUT018
FDH41,3111.0,OUT018
NCN42,410.0,OUT010
FDU49,1485.0,OUT046
FDB20,2725.0,OUT027
FDG50,-433.0,OUT019
FDW20,1904.0,OUT045
NCO55,1819.0,OUT049
FDX48,2507.0,OUT046
FDU48,2119.0,OUT046
FDR48,519.0,OUT019
FDK27,2016.0,OUT013
FDT35,2732.0,OUT013
FDN12,1873.0,OUT049
NCE31,-1373.0,OUT019
FDL21,852.0,OUT017
FDV56,1874.0,OUT017
FDR16,3538.0,OUT017
NCP41,1833.0,OUT049
FDJ27,1712.0,OUT013
FDA07,2109.0,OUT017
FDK55,1553.0,OUT049
FDM33,3597.0,OUT049
FDY46,2975.0,OUT046
FDD36,1899.0,OUT046
FDB12,3137.0,OUT027
FDF28,167.0,OUT019
NCE07,387.0,OUT019
FDW50,4079.0,OUT027
NCW18,3844.0,OUT017
NCJ17,-583.0,OUT019
DRZ24,22.0,OUT010
FDS07,1988.0,OUT035
NCW05,-246.0,OUT010
FDZ22,1073.0,OUT018
FDK02,1887.0,OUT046
FDZ45,4577.0,OUT027
FDL25,1507.0,OUT046
FDS08,2718.0,OUT045
NCZ42,5169.0,OUT027
FDX57,1762.0,OUT035
FDF21,3063.0,OUT046
FDJ56,1279.0,OUT018
FDX10,696.0,OUT013
DRG48,2445.0,OUT035
DRN37,2645.0,OUT046
NCY41,283.0,OUT018
FDN28,1650.0,OUT045
FDE34,2810.0,OUT045
FDR10,2550.0,OUT045
FDC32,1591.0,OUT017
DRG13,2602.0,OUT046
FDP59,1831.0,OUT049
NCT53,714.0,OUT010
FDL57,5559.0,OUT027
FDN32,1056.0,OUT010
FDK09,3303.0,OUT018
FDA52,938.0,OUT010
FDC57,3207.0,OUT049
FDI09,3968.0,OUT035
NCB07,3103.0,OUT046
FDP26,1802.0,OUT035
FDP40,3305.0,OUT027
FDL15,2452.0,OUT013
FDV07,1803.0,OUT046
FDS03,1162.0,OUT017
FDE50,3105.0,OUT049
FDQ15,1422.0,OUT017
FDQ33,484.0,OUT010
FDT22,984.0,OUT013
DRO35,2013.0,OUT035
FDJ41,4235.0,OUT049
FDQ27,1884.0,OUT035
FDC26,1890.0,OUT017
NCF43,3719.0,OUT027
NCR50,2570.0,OUT035
FDE39,1643.0,OUT018
FDN49,2173.0,OUT027
DRG11,1855.0,OUT035
NCA18,1953.0,OUT049
FDM36,2493.0,OUT018
FDW32,1520.0,OUT017
NCQ18,-382.0,OUT010
FDX14,2697.0,OUT027
FDD46,2504.0,OUT017
FDI34,1805.0,OUT019
NCJ17,1470.0,OUT035
FDB52,4208.0,OUT035
FDV55,2021.0,OUT018
FDC57,3079.0,OUT046
FDB29,1899.0,OUT046
NCO43,1738.0,OUT035
FDG44,814.0,OUT045
FDJ34,1994.0,OUT045
FDH40,1473.0,OUT049
NCD07,3259.0,OUT027
FDB41,904.0,OUT017
FDH47,1300.0,OUT018
DRK37,3159.0,OUT035
FDM25,959.0,OUT019
NCX06,2802.0,OUT045
NCS05,2205.0,OUT017
FDS39,2210.0,OUT045
FDC47,5021.0,OUT027
FDG20,2896.0,OUT013
DRL23,1803.0,OUT017
FDY33,2596.0,OUT013
NCH18,3751.0,OUT045
FDX47,2660.0,OUT035
NCB06,2430.0,OUT045
FDP36,979.0,OUT049
FDW44,2503.0,OUT018
NCU41,2735.0,OUT018
NCS17,1526.0,OUT046
FDD46,2596.0,OUT035
FDE45,2926.0,OUT017
FDI09,3918.0,OUT017
NCJ54,1768.0,OUT010
NCA29,2435.0,OUT018
NCN41,3393.0,OUT027
FDY34,2808.0,OUT035
NCG55,1998.0,OUT035
DRM49,768.0,OUT046
NCB42,1945.0,OUT049
FDE58,1838.0,OUT045
DRJ25,842.0,OUT013
FDS47,-514.0,OUT010
FDY21,3235.0,OUT049
NCI54,1804.0,OUT013
FDO24,2608.0,OUT017
FDY43,2836.0,OUT035
FDF35,1423.0,OUT018
NCP29,-893.0,OUT019
FDN28,3153.0,OUT027
FDJ50,595.0,OUT018
FDQ14,3857.0,OUT027
FDC37,1884.0,OUT035
FDN08,1949.0,OUT046
FDD04,2406.0,OUT035
FDW34,3575.0,OUT018
FDP04,1184.0,OUT017
NCG07,3051.0,OUT017
NCN14,2609.0,OUT018
FDJ16,884.0,OUT045
NCM42,1659.0,OUT045
NCF19,801.0,OUT046
FDY21,2831.0,OUT018
FDY19,2012.0,OUT035
FDV09,2324.0,OUT045
FDA28,2108.0,OUT013
FDC38,1843.0,OUT018
FDL28,3628.0,OUT045
NCH43,3499.0,OUT049
NCN53,490.0,OUT045
NCW05,1794.0,OUT017
NCO30,2650.0,OUT018
FDT04,-1241.0,OUT019
FDB27,2835.0,OUT018
NCK07,2656.0,OUT013
NCA53,836.0,OUT013
FDB33,2274.0,OUT018
FDU37,1430.0,OUT017
FDR13,2036.0,OUT035
FDE45,2937.0,OUT049
FDV37,3242.0,OUT017
FDX44,-431.0,OUT019
NCL06,4194.0,OUT017
FDJ28,2966.0,OUT045
FDX55,3573.0,OUT049
NCK17,391.0,OUT018
FDH52,1216.0,OUT035
FDN13,3061.0,OUT027
FDK44,2443.0,OUT018
FDU16,1397.0,OUT046
FDZ07,1134.0,OUT017
NCN06,4031.0,OUT027
FDH02,-378.0,OUT010
NCW18,3632.0,OUT045
FDH57,2116.0,OUT013
FDV35,2386.0,OUT045
NCU29,2324.0,OUT013
NCP02,941.0,OUT046
FDN44,2612.0,OUT013
FDX03,503.0,OUT018
FDR11,618.0,OUT010
FDA36,2939.0,OUT046
FDP58,4887.0,OUT027
FDH31,1594.0,OUT045
FDH34,3116.0,OUT035
FDS13,4286.0,OUT035
FDT01,3107.0,OUT018
FDY09,2913.0,OUT049
FDV33,5577.0,OUT027
NCW29,116.0,OUT010
NCN17,1532.0,OUT045
FDX01,1897.0,OUT046
